day,policy,saturation,memory,backlog_start,arrivals,closed,backlog,missed,gross,liability,recovered,legitimate_margin,authentication_cost,operating_cost,value,service_work,capacity,scenario
70,fixed_0.2,0.20000000,0.20000000,429,147,136,440,4,58028.52426398,50136.64496408,20612.31526175,5103.42857143,154.28571429,164.57142857,-24739.75827376,145.25000000,182.85714286,Low arrivals
71,fixed_0.2,0.20000000,0.20000000,440,131,144,427,5,53236.60678283,45996.42826036,20861.53209764,5103.42857143,154.28571429,164.57142857,-20350.32473415,153.50000000,182.85714286,Low arrivals
72,fixed_0.2,0.20000000,0.20000000,427,136,136,427,4,54179.48864710,46811.07819110,19987.14350796,5103.42857143,154.28571429,164.57142857,-22039.36325457,146.25000000,182.85714286,Low arrivals
73,fixed_0.2,0.20000000,0.20000000,427,137,140,424,5,50262.49092892,43426.79216259,22471.12964852,5103.42857143,154.28571429,164.57142857,-16171.09108549,149.50000000,182.85714286,Low arrivals
74,fixed_0.2,0.20000000,0.20000000,424,142,127,439,4,55199.57808342,47692.43546407,18627.86803621,5103.42857143,154.28571429,164.57142857,-24279.99599930,137.00000000,182.85714286,Low arrivals
75,fixed_0.2,0.20000000,0.20000000,439,129,138,430,3,50170.49656121,43347.30902889,21657.31620271,5103.42857143,154.28571429,164.57142857,-16905.42139761,147.75000000,182.85714286,Low arrivals
76,fixed_0.2,0.20000000,0.20000000,430,146,155,421,5,51417.06572719,44424.34478829,20109.68120464,5103.42857143,154.28571429,164.57142857,-19530.09215508,168.00000000,182.85714286,Low arrivals
77,fixed_0.2,0.20000000,0.20000000,421,148,164,405,3,52877.23958088,45685.93499788,27882.62322775,5103.42857143,154.28571429,164.57142857,-13018.74034155,177.25000000,182.85714286,Low arrivals
78,fixed_0.2,0.20000000,0.20000000,405,124,151,378,4,52363.60008008,45242.15046919,18964.77277331,5103.42857143,154.28571429,164.57142857,-21492.80626731,164.00000000,182.85714286,Low arrivals
79,fixed_0.2,0.20000000,0.20000000,378,155,118,415,3,63244.13296380,54642.93088072,20234.48786698,5103.42857143,154.28571429,164.57142857,-29623.87158516,125.75000000,182.85714286,Low arrivals
80,fixed_0.2,0.20000000,0.20000000,415,144,140,419,1,55991.48452998,48376.64263390,23080.60987876,5103.42857143,154.28571429,164.57142857,-20511.46132657,152.00000000,182.85714286,Low arrivals
81,fixed_0.2,0.20000000,0.20000000,419,130,154,395,4,46251.06991576,39960.92440722,26365.72792615,5103.42857143,154.28571429,164.57142857,-8810.62505250,166.25000000,182.85714286,Low arrivals
82,fixed_0.2,0.20000000,0.20000000,395,162,142,415,3,60852.13054699,52576.24079260,22898.30949333,5103.42857143,154.28571429,164.57142857,-24893.35987070,155.50000000,182.85714286,Low arrivals
83,fixed_0.2,0.20000000,0.20000000,415,127,157,385,6,48875.31650723,42228.27346225,23812.21753678,5103.42857143,154.28571429,164.57142857,-13631.48449689,165.50000000,182.85714286,Low arrivals
0,fixed_0.5,0.50000000,0.22250000,1870,110,182,1798,0,42855.96674404,34713.33306267,32097.05336851,5028.21428571,385.71428571,164.57142857,1861.64887727,182.00000000,182.85714286,Low arrivals
1,fixed_0.5,0.50000000,0.24331250,1798,135,182,1751,0,60914.92896956,49341.09246535,30311.76853301,5028.21428571,385.71428571,164.57142857,-14551.39536091,182.00000000,182.85714286,Low arrivals
2,fixed_0.5,0.50000000,0.26256406,1751,136,182,1705,0,50300.96090301,40743.77833144,29603.98023773,5028.21428571,385.71428571,164.57142857,-6661.86952228,182.00000000,182.85714286,Low arrivals
3,fixed_0.5,0.50000000,0.28037176,1705,129,182,1652,0,49120.41216030,39787.53384985,28663.07688617,5028.21428571,385.71428571,164.57142857,-6646.52839225,182.00000000,182.85714286,Low arrivals
4,fixed_0.5,0.50000000,0.29684388,1652,112,182,1582,0,41366.68324166,33507.01342574,29401.42103351,5028.21428571,385.71428571,164.57142857,372.33617920,182.00000000,182.85714286,Low arrivals
5,fixed_0.5,0.50000000,0.31208059,1582,120,182,1520,0,47911.36005460,38808.20164422,30029.20415348,5028.21428571,385.71428571,164.57142857,-4301.06891932,182.00000000,182.85714286,Low arrivals
6,fixed_0.5,0.50000000,0.32617454,1520,140,182,1478,0,50998.61315821,41308.87665815,28164.84890623,5028.21428571,385.71428571,164.57142857,-8666.09918049,182.00000000,182.85714286,Low arrivals
7,fixed_0.5,0.50000000,0.33921145,1478,166,182,1462,0,63203.17828608,51194.57441172,34660.77348708,5028.21428571,385.71428571,164.57142857,-12055.87235321,182.00000000,182.85714286,Low arrivals
8,fixed_0.5,0.50000000,0.35127059,1462,148,182,1428,0,59137.33740621,47901.24329903,29844.71101503,5028.21428571,385.71428571,164.57142857,-13578.60371257,182.00000000,182.85714286,Low arrivals
9,fixed_0.5,0.50000000,0.36242530,1428,139,182,1385,0,61037.66711198,49440.51036070,34571.79514437,5028.21428571,385.71428571,164.57142857,-10390.78664490,182.00000000,182.85714286,Low arrivals
10,fixed_0.5,0.50000000,0.37274340,1385,138,169,1354,0,50306.69894469,40748.42614520,28149.52140542,5028.21428571,385.71428571,164.57142857,-8120.97616834,182.50000000,182.85714286,Low arrivals
11,fixed_0.5,0.50000000,0.38228765,1354,156,165,1345,0,59266.39773057,48005.78216176,27778.70513366,5028.21428571,385.71428571,164.57142857,-15749.14845667,182.75000000,182.85714286,Low arrivals
12,fixed_0.5,0.50000000,0.39111607,1345,137,167,1315,0,49007.37481035,39695.97359638,21306.38242598,5028.21428571,385.71428571,164.57142857,-13911.66259898,182.75000000,182.85714286,Low arrivals
13,fixed_0.5,0.50000000,0.39928237,1315,128,169,1274,4,49340.34694196,39965.68102299,24737.41851934,5028.21428571,385.71428571,164.57142857,-10750.33393221,182.50000000,182.85714286,Low arrivals
14,fixed_0.5,0.50000000,0.40683619,1274,155,169,1260,2,63874.48973160,51738.33668260,20625.93962732,5028.21428571,385.71428571,164.57142857,-26634.46848385,182.75000000,182.85714286,Low arrivals
15,fixed_0.5,0.50000000,0.41382347,1260,131,168,1223,2,49916.92581091,40432.70990684,21709.97066097,5028.21428571,385.71428571,164.57142857,-14244.81067444,182.25000000,182.85714286,Low arrivals
16,fixed_0.5,0.50000000,0.42028671,1223,154,168,1209,3,54674.59321870,44286.42050715,24954.82927293,5028.21428571,385.71428571,164.57142857,-14853.66266279,182.75000000,182.85714286,Low arrivals
17,fixed_0.5,0.50000000,0.42626521,1209,152,169,1192,2,58271.56907676,47199.97095218,32020.31231914,5028.21428571,385.71428571,164.57142857,-10701.73006161,182.75000000,182.85714286,Low arrivals
18,fixed_0.5,0.50000000,0.43179532,1192,138,170,1160,4,45378.96184274,36756.95909262,22266.89455261,5028.21428571,385.71428571,164.57142857,-10012.13596857,182.50000000,182.85714286,Low arrivals
19,fixed_0.5,0.50000000,0.43691067,1160,151,170,1141,3,62620.15110792,50722.32239741,23463.42242117,5028.21428571,385.71428571,164.57142857,-22780.97140482,182.00000000,182.85714286,Low arrivals
20,fixed_0.5,0.50000000,0.44164237,1141,134,168,1107,2,53934.13235671,43686.64720894,23446.74842245,5028.21428571,385.71428571,164.57142857,-15761.97021506,182.75000000,182.85714286,Low arrivals
21,fixed_0.5,0.50000000,0.44601919,1107,144,170,1081,3,52417.27522615,42457.99293318,26058.03388293,5028.21428571,385.71428571,164.57142857,-11922.03047882,182.50000000,182.85714286,Low arrivals
22,fixed_0.5,0.50000000,0.45006775,1081,151,167,1065,3,58939.00632839,47740.59512600,24007.84059465,5028.21428571,385.71428571,164.57142857,-19254.82595992,182.50000000,182.85714286,Low arrivals
23,fixed_0.5,0.50000000,0.45381267,1065,122,169,1018,2,45679.50618134,37000.40000689,21777.32372805,5028.21428571,385.71428571,164.57142857,-10745.14770741,182.25000000,182.85714286,Low arrivals
24,fixed_0.5,0.50000000,0.45727672,1018,145,165,998,1,53449.95133030,43294.46057754,23273.48851663,5028.21428571,385.71428571,164.57142857,-15543.04348949,182.25000000,182.85714286,Low arrivals
25,fixed_0.5,0.50000000,0.46048097,998,154,169,983,2,55430.32005405,44898.55924378,23199.52609705,5028.21428571,385.71428571,164.57142857,-17221.10457530,182.50000000,182.85714286,Low arrivals
26,fixed_0.5,0.50000000,0.46344489,983,147,168,962,2,52767.69322060,42741.83150868,25306.44910298,5028.21428571,385.71428571,164.57142857,-12957.45383428,182.50000000,182.85714286,Low arrivals
27,fixed_0.5,0.50000000,0.46618653,962,150,170,942,3,54535.13893440,44173.46253686,18850.77575304,5028.21428571,385.71428571,164.57142857,-20844.75821240,182.50000000,182.85714286,Low arrivals
28,fixed_0.5,0.50000000,0.46872254,942,76,169,849,2,28481.29186836,23069.84641337,26840.97521612,5028.21428571,385.71428571,164.57142857,8249.05737417,182.50000000,182.85714286,Low arrivals
29,fixed_0.5,0.50000000,0.47106835,849,77,170,756,1,27677.20667939,22418.53741030,28724.13591933,5028.21428571,385.71428571,164.57142857,10783.52708045,182.75000000,182.85714286,Low arrivals
30,fixed_0.5,0.50000000,0.47323822,756,86,168,674,3,33991.74152167,27533.31063255,20822.37869760,5028.21428571,385.71428571,164.57142857,-2233.00336353,182.50000000,182.85714286,Low arrivals
31,fixed_0.5,0.50000000,0.47524536,674,94,169,599,3,36188.21030797,29312.45034946,24225.52459089,5028.21428571,385.71428571,164.57142857,-608.99718714,182.25000000,182.85714286,Low arrivals
32,fixed_0.5,0.50000000,0.47710195,599,75,170,504,3,24986.29535466,20238.89923727,19438.35479064,5028.21428571,385.71428571,164.57142857,3677.38412479,182.75000000,182.85714286,Low arrivals
33,fixed_0.5,0.50000000,0.47881931,504,88,170,422,2,33915.37840177,27471.45650544,21796.16655468,5028.21428571,385.71428571,164.57142857,-1197.36137932,182.25000000,182.85714286,Low arrivals
34,fixed_0.5,0.50000000,0.48040786,422,96,170,348,4,31777.68421280,25739.92421237,23490.17615165,5028.21428571,385.71428571,164.57142857,2228.18051071,182.00000000,182.85714286,Low arrivals
35,fixed_0.5,0.50000000,0.48187727,348,88,172,264,1,31197.16058417,25269.70007318,22412.99584166,5028.21428571,385.71428571,164.57142857,1621.22433991,182.75000000,182.85714286,Low arrivals
36,fixed_0.5,0.50000000,0.48323647,264,93,99,258,0,35256.03005404,28557.38434378,12496.74492166,5028.21428571,385.71428571,164.57142857,-11582.71085069,108.25000000,182.85714286,Low arrivals
37,fixed_0.5,0.50000000,0.48449374,258,101,92,267,1,42016.92966936,34033.71303218,12414.97391046,5028.21428571,385.71428571,164.57142857,-17140.81055029,98.50000000,182.85714286,Low arrivals
38,fixed_0.5,0.50000000,0.48565671,267,78,104,241,3,32213.64743447,26093.05442192,11161.52595085,5028.21428571,385.71428571,164.57142857,-10453.59989964,112.00000000,182.85714286,Low arrivals
39,fixed_0.5,0.50000000,0.48673246,241,90,80,251,4,34429.78564352,27888.12637125,9546.27953677,5028.21428571,385.71428571,164.57142857,-13863.91826305,83.00000000,182.85714286,Low arrivals
40,fixed_0.5,0.50000000,0.48772752,251,85,102,234,5,37729.76966634,30561.11342974,13608.27287225,5028.21428571,385.71428571,164.57142857,-12474.91198606,108.25000000,182.85714286,Low arrivals
41,fixed_0.5,0.50000000,0.48864796,234,91,94,231,2,36365.48632124,29456.04392020,15708.74317723,5028.21428571,385.71428571,164.57142857,-9269.37217155,103.00000000,182.85714286,Low arrivals
42,fixed_0.5,0.50000000,0.48949936,231,87,88,230,1,33953.99971080,27502.73976575,10685.33126252,5028.21428571,385.71428571,164.57142857,-12339.47993180,96.25000000,182.85714286,Low arrivals
43,fixed_0.5,0.50000000,0.49028691,230,101,86,245,2,39722.33886912,32175.09448398,13877.86984870,5028.21428571,385.71428571,164.57142857,-13819.29606386,92.00000000,182.85714286,Low arrivals
44,fixed_0.5,0.50000000,0.49101539,245,78,96,227,1,31299.99304662,25352.99436777,13811.66984648,5028.21428571,385.71428571,164.57142857,-7063.39594985,102.00000000,182.85714286,Low arrivals
45,fixed_0.5,0.50000000,0.49168924,227,82,71,238,0,30269.34241215,24518.16735384,12422.47455438,5028.21428571,385.71428571,164.57142857,-7617.76422804,78.75000000,182.85714286,Low arrivals
46,fixed_0.5,0.50000000,0.49231254,238,72,78,232,1,26459.89087293,21432.51160707,14122.51340366,5028.21428571,385.71428571,164.57142857,-2832.06963198,83.25000000,182.85714286,Low arrivals
47,fixed_0.5,0.50000000,0.49288910,232,74,78,228,1,29202.55813343,23654.07208808,11741.87260061,5028.21428571,385.71428571,164.57142857,-7434.27091604,85.50000000,182.85714286,Low arrivals
48,fixed_0.5,0.50000000,0.49342242,228,84,75,237,2,32221.01732408,26099.02403251,10520.50090078,5028.21428571,385.71428571,164.57142857,-11100.59456030,80.75000000,182.85714286,Low arrivals
49,fixed_0.5,0.50000000,0.49391574,237,89,82,244,3,36623.89738349,29665.35688063,15195.22295638,5028.21428571,385.71428571,164.57142857,-9992.20535283,89.50000000,182.85714286,Low arrivals
50,fixed_0.5,0.50000000,0.49437206,244,78,88,234,1,27297.26365204,22110.78355816,9961.96714107,5028.21428571,385.71428571,164.57142857,-7670.88784566,95.75000000,182.85714286,Low arrivals
51,fixed_0.5,0.50000000,0.49479415,234,69,81,222,0,27372.83388677,22171.99544828,11306.30673139,5028.21428571,385.71428571,164.57142857,-6387.76014546,88.50000000,182.85714286,Low arrivals
52,fixed_0.5,0.50000000,0.49518459,222,80,73,229,1,29646.21391066,24013.43326764,10611.89908899,5028.21428571,385.71428571,164.57142857,-8923.60560722,80.50000000,182.85714286,Low arrivals
53,fixed_0.5,0.50000000,0.49554575,229,85,72,242,1,33622.09186557,27233.89441111,11623.92589484,5028.21428571,385.71428571,164.57142857,-11132.03994484,79.25000000,182.85714286,Low arrivals
54,fixed_0.5,0.50000000,0.49587982,242,92,87,247,4,31530.19143109,25539.45505918,10309.39094523,5028.21428571,385.71428571,164.57142857,-10752.13554253,92.50000000,182.85714286,Low arrivals
55,fixed_0.5,0.50000000,0.49618883,247,88,107,228,1,36318.91354886,29418.31997458,13286.20037297,5028.21428571,385.71428571,164.57142857,-11654.19103017,118.50000000,182.85714286,Low arrivals
56,fixed_0.5,0.50000000,0.49647467,228,126,85,269,1,50692.37101477,41060.82052196,11686.91698571,5028.21428571,385.71428571,164.57142857,-24895.97496483,92.25000000,182.85714286,Low arrivals
57,fixed_0.5,0.50000000,0.49673907,269,129,107,291,2,45265.05237760,36664.69242586,14099.32903480,5028.21428571,385.71428571,164.57142857,-18087.43481963,114.25000000,182.85714286,Low arrivals
58,fixed_0.5,0.50000000,0.49698364,291,137,112,316,2,51598.78212302,41795.01351965,17973.88502070,5028.21428571,385.71428571,164.57142857,-19343.19992752,117.75000000,182.85714286,Low arrivals
59,fixed_0.5,0.50000000,0.49720986,316,156,124,348,1,56007.70108896,45366.23788205,18270.72049083,5028.21428571,385.71428571,164.57142857,-22617.58881980,131.50000000,182.85714286,Low arrivals
60,fixed_0.5,0.50000000,0.49741913,348,146,130,364,1,56189.26526963,45513.30486840,21956.39074838,5028.21428571,385.71428571,164.57142857,-19078.98554860,139.00000000,182.85714286,Low arrivals
61,fixed_0.5,0.50000000,0.49761269,364,128,123,369,1,51807.50053949,41964.07543699,14482.20336355,5028.21428571,385.71428571,164.57142857,-23003.94350201,131.50000000,182.85714286,Low arrivals
62,fixed_0.5,0.50000000,0.49779174,369,119,117,371,0,46732.70676978,37853.49248352,18171.99560613,5028.21428571,385.71428571,164.57142857,-15203.56830596,127.25000000,182.85714286,Low arrivals
63,fixed_0.5,0.50000000,0.49795736,371,126,123,374,0,46593.52737401,37740.75717295,21695.57710197,5028.21428571,385.71428571,164.57142857,-11567.25149954,136.75000000,182.85714286,Low arrivals
64,fixed_0.5,0.50000000,0.49811056,374,117,129,362,3,42254.72864624,34226.33020345,16996.94013114,5028.21428571,385.71428571,164.57142857,-12751.46150088,139.00000000,182.85714286,Low arrivals
65,fixed_0.5,0.50000000,0.49825226,362,150,120,392,1,61170.93734738,49548.45925138,15723.08416943,5028.21428571,385.71428571,164.57142857,-29347.44651052,131.50000000,182.85714286,Low arrivals
66,fixed_0.5,0.50000000,0.49838335,392,121,141,372,3,47123.45735070,38170.00045407,20074.23374617,5028.21428571,385.71428571,164.57142857,-13617.83813647,151.00000000,182.85714286,Low arrivals
67,fixed_0.5,0.50000000,0.49850459,372,126,122,376,2,49559.98949599,40143.59149175,16082.81451084,5028.21428571,385.71428571,164.57142857,-19582.84840948,134.25000000,182.85714286,Low arrivals
68,fixed_0.5,0.50000000,0.49861675,376,126,132,370,1,47487.44623554,38464.83145079,19184.36401894,5028.21428571,385.71428571,164.57142857,-14802.53886042,146.50000000,182.85714286,Low arrivals
69,fixed_0.5,0.50000000,0.49872049,370,123,108,385,1,49396.29151059,40010.99612358,14148.32706784,5028.21428571,385.71428571,164.57142857,-21384.74048431,117.75000000,182.85714286,Low arrivals
70,fixed_0.5,0.50000000,0.49881646,385,133,123,395,4,52026.58190379,42141.53134207,18345.45023170,5028.21428571,385.71428571,164.57142857,-19318.15253895,131.25000000,182.85714286,Low arrivals
71,fixed_0.5,0.50000000,0.49890522,395,113,130,378,5,45124.20177691,36550.60343929,17676.48881508,5028.21428571,385.71428571,164.57142857,-14396.18605279,138.75000000,182.85714286,Low arrivals
72,fixed_0.5,0.50000000,0.49898733,378,119,118,379,4,48135.39817699,38989.67252336,15952.24247812,5028.21428571,385.71428571,164.57142857,-18559.50147381,127.00000000,182.85714286,Low arrivals
73,fixed_0.5,0.50000000,0.49906328,379,121,126,374,5,44720.74163500,36223.80072435,18854.93269464,5028.21428571,385.71428571,164.57142857,-12890.93945828,133.75000000,182.85714286,Low arrivals
74,fixed_0.5,0.50000000,0.49913353,374,121,115,380,4,47270.33537081,38288.97165035,15703.08180128,5028.21428571,385.71428571,164.57142857,-18107.96127764,123.50000000,182.85714286,Low arrivals
75,fixed_0.5,0.50000000,0.49919852,380,112,117,375,1,42346.13371967,34300.36831293,17323.08697805,5028.21428571,385.71428571,164.57142857,-12499.35276345,126.75000000,182.85714286,Low arrivals
